PM10 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM10: Percentile 90.4 concentrations and exceedance flag:;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 90.4 of the daily concentrations recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_DLV? = 1 if round(statistic_value,0) > 50; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_DLV? = 0 if round(statistic_value,0) <= 50;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_DLV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
AT51066;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;33,773;96,995;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;2;4714,784
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;42,1;85,205;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;46,8;98,356;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;38,8;97,814;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;47;98,63;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;60;96,164;1;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;38;98,63;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;31,73;98,087;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;32;100;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;41,798;98,356;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;38,26;99,178;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;33,246;99,727;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT60020;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2007;P90.4;35;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60020;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2008;P90.4;29,08;84,426;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60020;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;31,3;84,658;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60036;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;40,699;99,452;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60036;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;33,822;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;53,8;89,589;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;65;96,712;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;56,2;98,361;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;60;99,178;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;61,8;99,452;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;51;99,452;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;45,96;93,169;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;42;99,452;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;38,6;97,534;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;44,1;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;47,808;99,726;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;48,6;97,26;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60138;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;36;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;54;99,726;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;50,89;98,087;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;49;92,603;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;52,353;97,26;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;58,969;95,342;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60139;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;45,798;98,087;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;79;95,068;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;81,4;98,356;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;67,6;96,175;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;78;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;73,8;97,808;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;63;99,726;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;54,87;96,448;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60160;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;51,1;94,521;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60161;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;64,5;76,438;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60161;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;66,4;98,904;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60161;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;69,9;98,63;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60161;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;56,8;90,437;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;94,2;93,973;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;92,6;95,068;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;94,9;97,808;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;85,3;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;84;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;87,9;99,726;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;69;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;69,68;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;58,5;96,712;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;61,2;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;72,675;90,959;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60164;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;56,43;99,454;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;76,2;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;77;99,726;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;78,7;97,534;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;3;77346,048
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;66;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;65,94;99,727;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;56,6;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;61,93;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;71,96;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60170;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;49,96;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;69,5;94,521;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;58;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;53,72;97,541;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;48,4;98,356;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;64,627;95,068;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;63,54;100;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60171;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;52,001;99,18;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;7932,928
AT60172;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;42,529;80,274;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;4;58009,536
AT60172;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;58,412;97,808;1;AT;Austria;Graz;AT002C1;247904;6,4;93,6;6;38673,024
AT60172;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;46,505;99,18;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;5;46407,6288
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;51;81,37;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;62,5;98,082;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;66,7;100;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;60,5;99,727;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;59,5;100;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;80,4;99,726;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;55;100;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;47,71;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;44,9;99,726;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;3;2361,984
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;45,3;98,904;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72106;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;44,62;98,907;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;47;93,151;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;52,1;99,452;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;51,6;99,452;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;49,4;97,268;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;54;99,726;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;61,3;100;1;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;43;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;38,57;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;36,425;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;3;2361,984
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;39,4;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;3;2361,984
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;39,1;99,452;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;45,67;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;45,13;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT72110;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;38;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;2;3542,976
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;55;99,726;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;12;8814,88
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2005;P90.4;57,783;99,726;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;12;8814,88
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;55;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;55,304;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;45;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2007;P90.4;44,95;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;43;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2008;P90.4;41,121;99,727;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;45;96,164;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;10;10577,856
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;46,033;97,26;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;10;10577,856
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;54;98,904;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;55,388;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90AKC;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;44,43;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;50;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;58,7;99,452;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;12;8814,88
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;53,9;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2007;P90.4;46;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2008;P90.4;41,27;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;11;9616,23272727273
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;46;99,452;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;10;10577,856
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;57,062;99,726;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;58,099;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90FLO;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;50,346;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;8;13222,32
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;47;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;56,3;99,178;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;6;257835,24
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;53,8;98,356;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2007;P90.4;41;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2008;P90.4;38,16;98,634;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;43;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;386752,86
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;53,98;99,726;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;386752,86
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;53,439;100;1;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;386752,86
AT90LAA;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;45,21;99,727;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;386752,86
AT90LOB;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;40;98,907;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LOB;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;44,4;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;6;257835,24
AT90LOB;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2006;P90.4;44,9;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
AT90LOB;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2007;P90.4;36;99,452;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;5;309402,288
